case_name,dp,dam_height,boulder_mass,boulder_rot_z,friction_coefficient,slope_inv,classification_mode,reference_time_s,criterion_class,moved,rotated,max_displacement_m,disp_mm,disp_pct_deq,margin_mm,margin_pct_deq,max_rotation,max_velocity,max_sph_force,max_contact_force,max_flow_velocity,max_water_height,case_id
dp002_midH_m115_mu06525,0.002,0.21,1.15,0.0,0.6525,20.0,displacement_only,0.500002,ESTABLE,0,1,0.0024335971318191,2.433597131819158,2.423394640383145,2.5874528681808417,2.5766053596168548,7.713448822936933,0.0694356433973215,8.478031405071345,22663.62862875449,0.7597311720575641,0.0650771,dp002_midH_m115_mu06525
dp002_midH_m115_mu06675,0.002,0.21,1.15,0.0,0.6675,20.0,displacement_only,0.500002,ESTABLE,0,1,0.0019317217708561,1.9317217708561127,1.9236233166928365,3.089328229143887,3.0763766833071635,7.404155455841436,0.0779124792122545,8.339701805760741,22718.87613500721,0.841552834064279,0.0665297,dp002_midH_m115_mu06675
dp002_midH_m125_mu05900,0.002,0.21,1.25,0.0,0.59,20.0,displacement_only,0.500002,ESTABLE,0,1,0.0022143136634179,2.2143136634179545,2.2050304850757856,2.806736336582045,2.7949695149242144,7.378731429690069,0.0690751061164584,8.599355870230282,25007.00308874496,0.7478096475889034,0.0663306,dp002_midH_m125_mu05900
dp002_midH_m125_mu06000,0.002,0.21,1.25,0.0,0.6,20.0,displacement_only,0.500002,ESTABLE,0,1,0.0020429052841475,2.0429052841475785,2.0343407097594914,2.978144715852421,2.965659290240509,7.581903390079935,0.0777638121557836,8.645939406515408,24086.214473903947,0.7582861877013108,0.0661807,dp002_midH_m125_mu06000
dp002_highH_m100_mu08640,0.002,0.225,1.0,0.0,0.864,20.0,displacement_only,0.500014,ESTABLE,0,1,0.0043383917527116,4.338391752711649,4.320203695155047,0.6826582472883507,0.6797963048449533,8.962510730672232,0.0708663739865389,12.90608041299139,3746.0873305123305,0.8474958878224779,0.0687765,dp002_highH_m100_mu08640
dp002_highH_m115_mu07525,0.002,0.225,1.15,0.0,0.7525,20.0,displacement_only,0.500014,ESTABLE,0,1,0.0036275358027181,3.627535802718167,3.612327902249696,1.3935141972818332,1.387672097750304,8.082062630004257,0.0699973053409915,9.538770535645565,3350.532947815914,0.8511887165379686,0.0700285,dp002_highH_m115_mu07525
