case_name,dp,dam_height,boulder_mass,boulder_rot_z,friction_coefficient,slope_inv,classification_mode,reference_time_s,criterion_class,moved,rotated,max_displacement_m,disp_mm,disp_pct_deq,margin_mm,margin_pct_deq,max_rotation,max_velocity,max_sph_force,max_contact_force,max_flow_velocity,max_water_height
dp002_midH_m115_mu06525,0.002,0.21,1.15,0.0,0.6525,20.0,displacement_only,0.500002,ESTABLE,0,1,0.0024335971318191,2.433597131819158,2.423394640383145,2.5874528681808417,2.5766053596168548,7.713448822936933,0.0694356433973215,8.478031405071345,22663.62862875449,0.7597311720575641,0.0650771
dp002_midH_m115_mu06675,0.002,0.21,1.15,0.0,0.6675,20.0,displacement_only,0.500002,ESTABLE,0,1,0.0019317217708561,1.9317217708561127,1.9236233166928365,3.089328229143887,3.0763766833071635,7.404155455841436,0.0779124792122545,8.339701805760741,22718.87613500721,0.841552834064279,0.0665297
dp002_midH_m125_mu05900,0.002,0.21,1.25,0.0,0.59,20.0,displacement_only,0.500002,ESTABLE,0,1,0.0022143136634179,2.2143136634179545,2.2050304850757856,2.806736336582045,2.7949695149242144,7.378731429690069,0.0690751061164584,8.599355870230282,25007.00308874496,0.7478096475889034,0.0663306
dp002_midH_m125_mu06000,0.002,0.21,1.25,0.0,0.6,20.0,displacement_only,0.500002,ESTABLE,0,1,0.0020429052841475,2.0429052841475785,2.0343407097594914,2.978144715852421,2.965659290240509,7.581903390079935,0.0777638121557836,8.645939406515408,24086.214473903947,0.7582861877013108,0.0661807
